doc_id,name,county,tier,phone,website,lat,lng,checks_failed
DgzLZEcuCLTh5Yzz4BVG,"St. James Major Parish",Mobile,orange,"(251) 456-6842","",30.72781501,-88.09295102,"unparseable_hours_freetext"
E2d77oZxmzgQM5bJJ3aP,"CSFP - Cherokee Manor",Cherokee,orange,"(256) 927-4581","",34.161612,-85.6533714,"unparseable_hours_freetext"
E5j1wrMo1e0T8qMOHVCG,"Shepherd of the Bay Lutheran Church",Baldwin,orange,"(251) 962-7682","",30.41228401,-87.44791898,"unparseable_hours_freetext; coords_outside_county_bounds"
E6VeMFpGR4FqtErSC1iH,"Clearview Worship Center Pantry",Cherokee,orange,"(256) 557-5348","",34.1670527,-85.660255,"unparseable_hours_freetext"
E7Uk23dRXFOzQSy4ILEu,"Operation Homecare",Marengo,orange,"(205) 392-9292","",32.4918,-88.2959,"unparseable_hours_freetext; missing_zip; coords_outside_county_bounds"
E8Zl4rZExWEGEhNMZMn2,"Catholic Social Services of Lee County",Lee,orange,"(334) 363-0698","",32.624806393459,-85.405128214048,"unparseable_hours_freetext"
EHiNqyC06yWf5UaesM3I,"First Church of the Nazarene Rainbow City Pantry",Etowah,orange,"(256) 393-6055","",33.9498831,-86.0516482,"unparseable_hours_freetext"
EKatJsVXtbfKsfzFpnti,"Spirit and Truth Tabernacle",Escambia,orange,"(251) 296-5112","",31.00400307,-87.26005956,"unparseable_hours_freetext"
EXbzrnz0Z5CNSF85O8nC,"Eidson Chapel",Cullman,grey,"","",34.241427434426,-86.586450327286,"missing_phone; unparseable_hours_freetext"
EbyZgteFAT8fDFKbBwVL,"Airport Boulevard Baptist Church",Mobile,orange,"(251) 342-3280","",30.67626099,-88.18719002,"unparseable_hours_freetext"
Ez11KQT2kA9ekpF1au9L,"Salvation Army-Scottsboro",Jackson,grey,"","",34.67722830368,-86.01298512057,"missing_phone; unparseable_hours_freetext"
F8ROpznr26MTONoo8B4v,"Tyus Ministries",Dallas,orange,"(334) 874-8340","",32.417069200524,-87.04372392796,"unparseable_hours_freetext; missing_zip"
F8uz325Y3DVgANdKuhzk,"Catholic Social Services of Clarke County",Clarke,orange,"(251) 246-0131","",31.52374895,-87.89518738,"unparseable_hours_freetext"
F9My7EA2TYpROogB9aDi,"Triana SDA Church",Madison,grey,"","",34.596799685143,-86.749992181406,"missing_phone; unparseable_hours_freetext"
FA0DyUVmH9UPwxCcnGqf,"Harper Springs Baptist Church Pantry",Talladega,orange,"(256) 375-9141","",33.1676825,-86.3088676,"unparseable_hours_freetext"
FFBxlZ6tONZ9dWWfpn0V,"Church of God of Union Assembly",Marshall,grey,"","",34.3581,-86.2947,"missing_phone; unparseable_hours_freetext; duplicate_name_x2"
FQJM0SlrazOAQBFedeH1,"Philadelphia Baptist Church",Houston,orange,"(334) 522-3373","",31.2232,-85.3905,"unparseable_hours_freetext; placeholder_coords_repeated_x3"
FQcVs3gLWHyP9BOuvbTn,"The Grace Place/Salem Baptist",Coffee,orange,"(334) 347-5214","",31.369922986817,-85.836972476679,"unparseable_hours_freetext"
FUJD7SGvqhFcAuClDSHo,"Temple Gate Community Service Center",Dallas,orange,"(504) 400-6027","",32.421404963902,-87.021261507819,"unparseable_hours_freetext; missing_zip"
FYzB5aBUf5OUugEoqsCZ,"Word Fellowship",Lauderdale,grey,"","",34.882493136001,-87.47830426771,"missing_phone; unparseable_hours_freetext"
FZNYTDuVuLEirsRqkUut,"SABRA Sanctuary",Dallas,orange,"(334) 412-9427","",32.408453938542,-87.025178602256,"unparseable_hours_freetext; missing_zip"
FapJ4ERjgbnsB57xVmaj,"Loaves & Fishes Ministry",Tallapoosa,grey,"","",32.838413827496,-85.760272807048,"missing_phone; unparseable_hours_freetext"
Ffq1JEySEv8Y71oVHadN,"House of Harvest",Madison,grey,"","",34.858107111553,-86.749117840564,"missing_phone; unparseable_hours_freetext"
FkxFRTSoNyntiJgJro0K,"First Baptist Church of Dawes",Mobile,orange,"(251) 633-7331","",30.60853601,-88.25441297,"unparseable_hours_freetext"
FpxoqMbvLXH5lV4intz8,"Green Valley Baptist Church Pantry & Backpack",Jefferson,orange,"(205) 585-8483","",33.3887516,-86.8165389,"unparseable_hours_freetext"
FxtDh4M93xdFcpmF5OYC,"The Helping Hand",Lawrence,grey,"","",34.586135618349,-87.419648585196,"missing_phone; unparseable_hours_freetext"
G1edmgmL3tA4Dybcy0DR,"Walter Wellborn Elementary School Family Market",Calhoun,orange,"(256) 294-6614","",33.6517251,-85.8795194,"unparseable_hours_freetext"
GSme3vvRhShGevuAmokD,"Julia Street Congregational Methodist",Marshall,grey,"","",34.200841938374,-86.162711164432,"missing_phone; unparseable_hours_freetext"
GUNvtJa269kO1hNbyaVK,"T.E.E.L.A",Marengo,orange,"(334) 375-0162","",32.273044202848,-87.623461591239,"unparseable_hours_freetext; missing_zip"
GcGWkhLHVrCASUiMrVW8,"Trinity United Methodist Church Pantry & Backpack",Jefferson,orange,"(205) 879-1737","",33.4543615,-86.8292507,"unparseable_hours_freetext"
GdGXmUth0cMqhRpE42SZ,"Bayou Recovery Project",Mobile,orange,"(251) 824-1550","",30.41204898,-88.24750502,"unparseable_hours_freetext"
GxKmYpNTlubWyP8sAhQU,"South Highland Presbyterian Church Pantry",Jefferson,orange,"(205) 240-9130","",33.4993942,-86.7943648,"unparseable_hours_freetext"
GyuTuHDSqYfjWxeY8Tze,"True Vine Evangelical Pantry",Jefferson,orange,"(205) 836-1512","",33.5624227,-86.7771731,"unparseable_hours_freetext"
HErpyiQQ2ENKH26iwDf6,"First Baptist Tillman's Corner",Mobile,orange,"(251) 661-0114","",30.58964198,-88.17311798,"unparseable_hours_freetext"
HFSYhxMQqowShczZ5b4M,"First Baptist Church Childersburg Pantry",Talladega,orange,"(256) 589-1038","",33.2765791,-86.3541683,"unparseable_hours_freetext; coords_outside_county_bounds"
HG5VUGfMtaHwhnA0dawh,"Ozark Baptist Church",Dale,orange,"(334) 774-9381","",31.457020701909,-85.639905706179,"unparseable_hours_freetext"
HHlT3FsMkVGNTuKwdMqd,"St. John the Baptist Catholic Church- St. Vincent dePaul",Madison,grey,"","",34.733143720157,-86.741220547308,"missing_phone; unparseable_hours_freetext"
HZycpWzqqaAGzCzs9EC5,"Central Presbyterian Church",Mobile,orange,"(251) 432-0591","",30.687869,-88.06532,"unparseable_hours_freetext"
HbOvqQD4I9etoUGmrZxO,"Owens Chapel Missionary Baptist Church",Madison,grey,"","",34.762039659472,-86.64145495874,"missing_phone; unparseable_hours_freetext"
HfnNQl28Fugsqlw3P0KW,"Upper Room Church Pantry",Shelby,orange,"(205) 479-9535","",33.0765749,-86.87309,"unparseable_hours_freetext; coords_outside_county_bounds"
Hip5YLjUbDT1AMLSa0Bg,"Share House",Morgan,grey,"","",34.490569859101,-86.59157606614,"missing_phone; unparseable_hours_freetext"
HqKXhBerOiiruQzOIe4j,"St Thomas AME Church",Wilcox,orange,"(334) 564-0808","",31.9974,-87.2836,"unparseable_hours_freetext; missing_zip; placeholder_coords_repeated_x2"
Hqj2DbqCK5bq767pL4j5,"Safe Harbor Outreach Center",Autauga,orange,"(334) 365-4108","",32.441775,-86.470549,"unparseable_hours_freetext"
HrJl5EdMO8EJMvEkQPRQ,"South Alabama Worship Center",Mobile,orange,"(251) 721-8610","",30.74973801,-88.22612999,"unparseable_hours_freetext"
HtdQjffafzhoTr72hwE0,"Family Worship Center of Alex City",Tallapoosa,orange,"(256) 392-4331","",32.9406223,-85.9438746,"unparseable_hours_freetext"
HwBurWoi6B8vjzUrNPvY,"Backyard Blessings - Walker County Agency Backpack",Walker,orange,"(205) 544-9094","",33.7560425,-87.0645259,"unparseable_hours_freetext"
I4QkzdNYQ6QjFll7KPcd,"St. Vincent DePaul Conference of the St. Vincent De Paul Society",Mobile,orange,"(251) 223-7947","",30.58863502,-88.19621004,"unparseable_hours_freetext"
I8Lj27rapV5jYoLML9nD,"Marshall County Hope Center",Marshall,grey,"","",34.339670539795,-86.311003000129,"missing_phone; unparseable_hours_freetext"
IKXVY6lN0eWYAraJMe1V,"Revelation Knowledge Bible Church Pantry",Jefferson,orange,"(205) 415-0024","",33.6808222,-86.6776926,"unparseable_hours_freetext"
INgU2cyL6fyLRfFiidV3,"Providence Presbyterian Church",Mobile,orange,"(256) 405-8697","",30.64288002,-88.225211,"unparseable_hours_freetext"
IOe7UsGlACZLTEvFNJXV,"Salvation Army",Mobile,orange,"(251) 438-1625","",30.68728399,-88.05858598,"unparseable_hours_freetext"
IUy6igsMau0vV34Xp8YZ,"United for the Homeless",Tuscaloosa,orange,"(205) 361-2837","",33.27985,-87.570094,"unparseable_hours_freetext"
IW2yblAgXAHBhsjnTybF,"Pine Hill Mission",Wilcox,orange,"(334) 419-7008","",31.9974,-87.2836,"unparseable_hours_freetext; missing_zip; placeholder_coords_repeated_x2"
IcAignvPXRbtTVvuYZ70,"Birmingham AIDS Outreach Pantry",Jefferson,orange,"(205) 322-4197","",33.5185408,-86.7864497,"unparseable_hours_freetext"
If5F7rmcxzoiXAbaIzJ3,"Cahaba Medical Care Pantry",Jefferson,orange,"(205) 679-6325","",33.4679983,-86.9193683,"unparseable_hours_freetext; duplicate_name_x2"
IzNsEMgZMBT3UwbeEH85,"White Springs Baptist Church Pantry",Etowah,orange,"(256) 393-6345","",33.9382662,-86.0634971,"unparseable_hours_freetext"
Izvaf0cL7mzf7nwZkxXw,"Tracy Dent Foundation",Tuscaloosa,orange,"(205) 246-5655","",33.1450268,-87.3306017,"unparseable_hours_freetext"
J4OCYsotKInudcxZ0OQO,"Abundant Life Center",Dallas,orange,"(334) 590-7260","",32.411421051988,-87.016990846003,"unparseable_hours_freetext; missing_zip"
J87k2YnOTEvCrHZaDI5u,"The Crossing",Cullman,grey,"","",34.17498021743,-86.857465312362,"missing_phone; unparseable_hours_freetext"
JDgP8NUKFaZYNhmyv7pB,"Winfield First Methodist Church",Marion,orange,"(205) 487-2405","https://www.feedingamerica.org/find-your-local-foodbank",33.9326712,-87.80414,"unparseable_hours_freetext; coords_outside_county_bounds; website_is_directory_listing"
JKIhcXtH5adV21xrMtQb,"Asbury Church",Madison,grey,"","",34.727833308988,-86.741497010033,"missing_phone; unparseable_hours_freetext"
JPAzlvAg27tFoEP8kwSY,"Groveland Baptist Church",Jefferson,orange,"(205) 529-3602","",33.5370868,-86.7521338,"unparseable_hours_freetext"
JQSnpVWsgc3aX6Hx1A0x,"Mt. Pisgah SDA",Madison,grey,"","",34.69818028591,-86.377756853956,"missing_phone; unparseable_hours_freetext"
JV8VAa2Mrs5stjyX0A1Q,"Highlands United Methodist Church Soup Kitchen",Jefferson,orange,"(205) 933-8751","",33.5014694,-86.7954712,"unparseable_hours_freetext"
Js8yzX4uerurdXMKqUmc,"Trinity SDA Church",Limestone,grey,"","",34.796825502504,-86.979774215085,"missing_phone; unparseable_hours_freetext"
JwWYp1453fmEj0EUuRk4,"River of Life Worship Center",Tallapoosa,grey,"","",32.9098,-85.9319,"missing_phone; unparseable_hours_freetext; placeholder_coords_repeated_x2"
K4F7I261zW1DKc1sxzdt,"First Baptist Church of Baltimore Street",Mobile,orange,"(251) 433-8492","",30.66674698,-88.06522101,"unparseable_hours_freetext"
KAddEt9JR1IaEHyJGpCR,"Lowndes County Food Pantry",Lowndes,orange,"(334) 548-2515","",32.1835,-86.5794,"unparseable_hours_freetext; missing_zip"
KTs9dFuUQF1awHablWUT,"Paint Rock Missionary Baptist",Jackson,grey,"","",34.6725,-86.0347,"missing_phone; unparseable_hours_freetext; placeholder_coords_repeated_x3"
KYqjQ59aE1aMISrBkbm4,"Hartselle Church Of The Nazarene",Morgan,grey,"","",34.442681814562,-86.943101313449,"missing_phone; unparseable_hours_freetext"
KYz4fYXEcL31xZnhpqji,"St. Andrew's Episcopal Church Pantry",Jefferson,orange,"(205) 639-9652","",33.4955872,-86.8078857,"unparseable_hours_freetext; placeholder_coords_repeated_x2"
KfaJSGY9iYMFzHeZdI6d,"Mt. Pisgah United Methodist Church",Chilton,orange,"(205) 688-6248","",32.7878552,-86.6258679,"unparseable_hours_freetext"
KlRkH0nDd8VQrb3ci858,"New Flower",Madison,grey,"","",34.735136741209,-86.619084381571,"missing_phone; unparseable_hours_freetext"
KnMYiRoYJFWN3APyMDyx,"New Life SDA Church",Madison,grey,"","",34.77771710487,-86.616529628674,"missing_phone; unparseable_hours_freetext; duplicate_name_x2"
Ko1BOPWCYnqDWrFXy7hR,"Dothan Community Church",Houston,orange,"(334) 794-9464","",31.271205789574,-85.380010864553,"unparseable_hours_freetext"
KvIcLdZZazpltfl1Rseb,"West Alabama Food Bank",Tuscaloosa,orange,"(205) 759-5519","",33.229,-87.5836,"unparseable_hours_freetext; missing_zip"
L2fY2RAwo9v1XOkXYLP4,"Birmingham Hispanic SDA Church Pantry",Jefferson,orange,"(601) 286-0221","",33.4946905,-86.83029,"unparseable_hours_freetext"
L4O5JdlWtNyXZHGumWjW,"Selma Area Food Bank",Dallas,orange,"(334) 872-4111","https://selmafoodbank.com",32.404587,-87.032639,"unparseable_hours_freetext; missing_zip"
L6TGZm2iCRJBc9pGCcPl,"Lineville Mobile Pantry (Clay County Farmers Market)",Clay,orange,"(256) 640-2433","",33.2917602,-85.7752779,"unparseable_hours_freetext"
L9Fqw97cok7DZZfSzbdu,"New Hope Apostolic Church",Dallas,orange,"(334) 418-0202","",32.413519589915,-87.020713768487,"unparseable_hours_freetext; missing_zip"
LCQV5jd17JDMPp9TDn25,"Judson Baptist Church",Henry,orange,"(334) 618-5984","",31.656657399136,-85.176422582177,"unparseable_hours_freetext; coords_outside_county_bounds"
LDiTFAuzu84NYbZwQQlT,"Salvation Army Anniston Pantry",Calhoun,orange,"(256) 236-5643","",33.6496211,-85.8299513,"unparseable_hours_freetext"
LHgVpKqXw5kE4MT003Iz,"Smiths Station Baptist Church",Lee,orange,"(334) 297-4932","",32.6099,-85.4808,"unparseable_hours_freetext; placeholder_coords_repeated_x5"
LJKonSaJ9SsUZ8toFXyX,"Abundant Life Food Pantry",Madison,grey,"","",34.853075555065,-86.457901679715,"missing_phone; unparseable_hours_freetext"
LJXDCQy6ObFN01wSNnUm,"Life Church Huntsville",Madison,grey,"","",34.7304,-86.5861,"missing_phone; unparseable_hours_freetext; placeholder_coords_repeated_x6"
LP8jaXstJkerEXUAppRV,"Thomasville Church of God in Christ",Clarke,orange,"(334) 636-2728","",31.905538,-87.748244,"unparseable_hours_freetext; coords_outside_county_bounds"
LRUT9vg3OJGJkeT1ZNVS,"River of Life",Bibb,orange,"(205) 928-0401","",32.9684264,-87.172086,"unparseable_hours_freetext"
LRtKH9wFvSE5tw7VueOM,"Lilly Grove Baptist Church",Washington,orange,"(251) 847-3673","",31.4593925,-88.25760649,"unparseable_hours_freetext"
LSMGngcaNZ9EBTuBVvbd,"Huffman High School - School Pantry Program",Jefferson,grey,"","",33.6102309,-86.6830272,"missing_phone; unparseable_hours_freetext"
LYLqx2cFO0lKkPEQPHKM,"FBNA Market",Madison,grey,"","",34.723906004217,-86.59637330501,"missing_phone; unparseable_hours_freetext"
LcM4tG0i0kYcUWUF6mv7,"Tabernacle Baptist Church Pantry",Jefferson,orange,"(205) 283-4822","",33.5130661,-86.8368767,"unparseable_hours_freetext"
LpbMF5ediVHZKhGKK3XH,"Russellville First Methodist",Franklin,grey,"","",34.507752283775,-87.728990127953,"missing_phone; unparseable_hours_freetext"
LpjPJJPtozS0rWf1FpuT,"St. Joseph Conference of Society of St. Vincent de Paul",Baldwin,orange,"(251) 473-3761","",30.410248,-87.44194998,"unparseable_hours_freetext; coords_outside_county_bounds"
LqsUgZwiQ0dYA7eJtZFv,"Beulah Baptist Church",Covington,orange,"(334) 493-0470","",31.22806127,-86.23178887,"unparseable_hours_freetext; duplicate_name_x2"
LuuRxfM6pZUEYaAT0Qq5,"Meals on Wheels Pantry & Soup Kitchen",Jefferson,grey,"","",33.5161489,-86.7757105,"missing_phone; unparseable_hours_freetext"
M1DDmJOojg9f36k6Oah3,"Sumter County DHR",Sumter,orange,"(205) 652-5000","",32.5832,-88.1872,"unparseable_hours_freetext; missing_zip"
MAcd529ckq8RrtUuzXtg,"North Wood United Methodist Ch.",Lauderdale,grey,"","",34.816130333577,-87.682128585709,"missing_phone; unparseable_hours_freetext"
MBdjEiI1ifmwqCpMoD0j,"First Baptist Church, Madison",Madison,grey,"","",34.695661335973,-86.751175695123,"missing_phone; unparseable_hours_freetext"
MEOdy9bUAYZT1vtP05ZK,"Butler County DHR",Butler,orange,"(334) 382-2652","",31.8268,-86.6213,"unparseable_hours_freetext; missing_zip"
MJAawWwUmxfaPgWiSKn7,"Shelby Emergency Assistance Pantry",Shelby,grey,"","",33.1073041,-86.8516762,"missing_phone; unparseable_hours_freetext"
MOmsTXTjzZ1cu3DOv6N9,"Annunciation Catholic Church",Monroe,orange,"(251) 575-2644","",31.49949899,-87.32870502,"unparseable_hours_freetext"
MTEWNCGOyIuFuQVmoDRL,"Christians Helping Others",Limestone,grey,"","",34.990977007677,-86.847132679436,"missing_phone; unparseable_hours_freetext"
MavqptEPSuNKY0zrxw4v,"Forgiven Ministries",Barbour,orange,"(334) 687-2896","",31.8913,-85.1455,"unparseable_hours_freetext; missing_zip; placeholder_coords_repeated_x3; duplicate_address_x3"
MbTi36KpSO45HBwZ3YT9,"South Decatur Church of God",Morgan,grey,"","",34.551833030749,-87.000346570666,"missing_phone; unparseable_hours_freetext"
Mc8foWZzcQLm1MGO4vaW,"St. Joseph Catholic Church- St. Vincent dePaul",Madison,grey,"","",34.734517026979,-86.600771953517,"missing_phone; unparseable_hours_freetext"
MgIHywoYvIjltxFj2A1O,"John 23rd Center",Russell,orange,"(334) 667-7362","",32.2376,-85.4138,"unparseable_hours_freetext; missing_zip"
MiryPND6nys5brIaF793,"Mt. Vernon Baptist Church Pantry",Walker,orange,"(205) 522-1188","",33.9571631,-87.2129936,"unparseable_hours_freetext"
Mo8eQoRVskqQf55ohD2U,"Triumph Church of Chilton County",Chilton,orange,"(205) 217-0448","",32.7636322,-86.6274157,"unparseable_hours_freetext"
MpWTnSlLGt8XoQsx53ne,"Jesus is the Way, Truth, Life Pantry",Calhoun,orange,"(256) 452-9958","",33.6393297,-85.7870905,"unparseable_hours_freetext"
MptI5u4iAHb35bg3XH6M,"St. John AME Church- Union Springs",Bullock,orange,"(334) 421-3222","",32.1530868,-85.6443828,"unparseable_hours_freetext"
Mutqlft0W7Amj8Abjb8Z,"Adventist Community - South Park Pantry",Jefferson,orange,"(205) 903-0849","",33.4806465,-86.8746527,"unparseable_hours_freetext"
Mx0144Dl1AbHL9fuxtAo,"New Life Christian Cathedral, Inc. Residential & Soup Kitchen",Calhoun,orange,"(256) 473-5088","",33.6679788,-85.8319322,"unparseable_hours_freetext"
N0c0OA5lNzxWfRqVrbiJ,"White Oak UMC",Barbour,orange,"(334) 687-5991","",31.8913,-85.1455,"unparseable_hours_freetext; missing_zip; placeholder_coords_repeated_x3; duplicate_address_x3"
N7mF86oXtfwwaLEMjrvI,"White Water Baptist Church",Pike,orange,"(334) 344-2137","",31.6886748,-85.8738305,"unparseable_hours_freetext"
NIEUFSlRrDj0KsRwkidi,"Old Kingston Outreach Ministry",Autauga,orange,"(334) 568-8342","",32.5237101,-86.68043,"unparseable_hours_freetext"
NIMJeRBFJzlWjNA6eiIa,"Bread Of Life Ministries",Houston,orange,"(334) 470-6055","",31.221926857337,-85.39355230935,"unparseable_hours_freetext; duplicate_name_x2"
NLrbLv675I24KEXXfqQG,"Macon County Food Pantry",Macon,orange,"(334) 724-2601","",32.4241,-85.6909,"unparseable_hours_freetext; missing_zip"
NPglgQkprgLcvmlaeZEk,"Long Creek Missionary Baptist Church",Butler,orange,"(334) 549-4805","",31.6236606,-86.8248272,"unparseable_hours_freetext"
NQsCcNhlg9R9ZdgDDise,"Dothan 7th Day Adventist",Houston,orange,"(678) 650-5766","",31.188779381513,-85.374189136751,"unparseable_hours_freetext"
Naf0z0QdPDf9zKmE3OSk,"Word of Faith/Project Noah Pantry",Jefferson,orange,"(205) 720-7115","",33.5271114,-86.7237571,"unparseable_hours_freetext"
NcdoNgBNRdAmUY1lQ2Hu,"CJ Donald Middle School - School Based Pantry",Jefferson,grey,"","",33.490535,-86.9057792,"missing_phone; unparseable_hours_freetext"
Nd2iQN4bMQM36o5VqLcP,"Mount Sinai Baptist Church Soup Kitchen",Macon,grey,"","",32.422825208812,-85.689647504979,"missing_phone; unparseable_hours_freetext"
NdEYIyiICit2N5nYWHi3,"Mercy Outreach Mission",Houston,orange,"(334) 890-3402","",31.184813601474,-85.237147802673,"unparseable_hours_freetext"
NoBiv1SK3soJYiEB8yO6,"Greene County Food Bank",Greene,orange,"(205) 372-3311","",32.8474,-87.902,"unparseable_hours_freetext; missing_zip"
NwB0Wovzyet3Nw3p8g9x,"Miflin Baptist Church",Baldwin,orange,"(251) 238-7777","",30.37272101,-87.603742,"unparseable_hours_freetext"
O4jZoalOd1LVqGQhXy0J,"Waterfront Rescue Mission",Mobile,orange,"(251) 433-1847","",30.693277,-88.05360897,"unparseable_hours_freetext"
O6kN2lnDGBNy0elCZF9S,"Coker UMC",Tuscaloosa,orange,"(205) 799-2722","",33.2456415,-87.6856182,"unparseable_hours_freetext"
OEqfciJp42dGSKivjf5h,"Yellow Bluff Baptist Church",Wilcox,orange,"(334) 830-3419","",31.971186581375,-87.492200104028,"unparseable_hours_freetext; missing_zip; coords_outside_county_bounds"
OFl0xLzEiJN3rDekrEde,"Gadsden Christian Fellowship Pantry",Etowah,orange,"(256) 613-3005","",33.969755,-85.962009,"unparseable_hours_freetext"
OHHe6MgKJ1CITzQcRR59,"Open Door Tabernacle",Russell,orange,"(334) 703-6548","",32.6453,-85.3783,"unparseable_hours_freetext; missing_zip; coords_outside_county_bounds"
ON9FJCSzJxP5DyBklTBv,"First Seventh Day Adventist Adamsville Pantry",Jefferson,orange,"(205) 502-6166","",33.5940552,-86.9462771,"unparseable_hours_freetext"
OPe9CuuFDw6lJbPnLkq5,"Saint Mark Church Food Pantry",Tuscaloosa,orange,"(205) 339-5990","",33.2364116,-87.5718768,"unparseable_hours_freetext"
OXmQtw8noJWjTqtybVE7,"Maplesville Baptist Church",Chilton,orange,"(334) 410-0681","",32.7886695,-86.8716481,"unparseable_hours_freetext"
OZj138zJcYSj0FziasoT,"Church of the Highlands Dream Center Pantry",Jefferson,orange,"(205) 591-1700","",33.5416793,-86.7498487,"unparseable_hours_freetext"
OhCsAocIO8XxT32wlY6d,"Autauga Interfaith Care Center (AICC)",Autauga,orange,"(334) 365-4050","",32.46128,-86.4747355,"unparseable_hours_freetext"
OhaaArMWlYKvX6hBxw88,"Christian Care Ministries",Lee,grey,"","",32.658156809182,-85.366675910219,"missing_phone; unparseable_hours_freetext"
Onrp0C8Nl1bj1mEjIrmZ,"Shiloh 7th Day Adventist",Dale,orange,"(334) 774-6713","",31.464017143247,-85.654770612855,"unparseable_hours_freetext"
OsRb3FYBTyUhCXSqxDpJ,"Huntsville Assistance Program (HAP)",Madison,grey,"","",34.722943844787,-86.590440140597,"missing_phone; unparseable_hours_freetext"
OvDMfH5Tzdg5W1sGpZ2A,"Holy Assembly of Jesus",Elmore,orange,"(205) 283-7948","",32.5516175,-86.2550703,"unparseable_hours_freetext"
OyyU1CzOCGCP2GKkId3K,"Valley First Assembly of God",Chambers,orange,"(706) 585-6990","",32.8598,-85.3936,"unparseable_hours_freetext"
P3EfY97EjAB9JRYu9XcZ,"CSFP - Highland Manor",Jefferson,grey,"","",33.5000951,-86.7943772,"missing_phone; unparseable_hours_freetext"
P4JOpekq7MeC0X9oNyQP,"The Meal Barrel Project",Colbert,grey,"","",34.753891712166,-87.956863465356,"missing_phone; unparseable_hours_freetext"
P4N0BgJzePXaJmxYiZOO,"Winds of Change",Dale,orange,"(334) 379-0964","",31.446042596947,-85.660999282907,"unparseable_hours_freetext"
PA5MMeYQlhUuuEyzSRi2,"Courts of Praise",Elmore,orange,"(334) 799-7590","",32.5198146,-86.3242131,"unparseable_hours_freetext"
PM7FHen9kaL5TxHqS3k3,"Prestwick Community Outreach",Washington,orange,"(251) 246-3982","",31.45276748,-87.96693106,"unparseable_hours_freetext"
PPcDH5ZMXdxZH7HCwm06,"Auburn Opelika SDA Church",Lee,orange,"(334) 758-4272","",32.639864092898,-85.33746635096,"unparseable_hours_freetext"
PRjn44xL6yzPOYV11bx6,"Garden City Church Of God",Cullman,grey,"","",34.1748,-86.8434,"missing_phone; unparseable_hours_freetext; placeholder_coords_repeated_x3"
PU3WVmHmHcbtFAW9uCHm,"Manna House",Madison,grey,"","",34.7304,-86.5861,"missing_phone; unparseable_hours_freetext; placeholder_coords_repeated_x6"
PWFDdhknvGbUOLNqpuQK,"The New Pleasant View Baptist Church",Mobile,orange,"(251) 456-2374","",30.72320702,-88.11172397,"unparseable_hours_freetext"
PWkB3jdYiB3UlipnSnLm,"The Help Center",Lauderdale,grey,"","",34.795047721727,-87.672510679703,"missing_phone; unparseable_hours_freetext"
PWpxW1nGy4tzJMFeDAUr,"Mulherin Custodial Home",Mobile,orange,"(251) 471-1998","",30.657934,-88.10027798,"unparseable_hours_freetext"
PaBBudu1Z9t2chNlV70R,"Millry Baptist Church",Washington,orange,"(251) 846-2263","",31.636186,-88.314317,"unparseable_hours_freetext; coords_outside_county_bounds"
PbryHTmYwtQWZDS6grUr,"Matthew 25-35 Outreach Organization Pantry",Shelby,orange,"(205) 706-1002","",33.405422,-86.662945,"unparseable_hours_freetext"
PdByhQtFukcvITjAPW49,"Episcopal Church of the Nativity",Houston,orange,"(334) 792-8742","",31.22436899073,-85.392130905439,"unparseable_hours_freetext"
PeiGM30wfBLVwpFBkqNQ,"Memphis Baptist Church",Houston,orange,"(334) 677-5387","",31.14133807617,-85.366555681245,"unparseable_hours_freetext"
PlclOBuUGLNK9E1zUNMR,"Full Deliverance Church of God Pantry",Jefferson,orange,"(205) 567-9411","",33.4514905,-86.9348975,"unparseable_hours_freetext"
PnEzfPW2ts4Pq46LHjDU,"Decatur SDA Church",Morgan,grey,"","",34.6059,-86.9833,"missing_phone; unparseable_hours_freetext"
PnLr10R6rr7gHnx0uwzi,"Wedowee Lighthouse Community Kitchen",Randolph,grey,"","",33.2704,-85.4527,"missing_phone; unparseable_hours_freetext"
Pnavlx3Ujb24t5dRVnHQ,"Community Care Development Network Pantry",Jefferson,orange,"(205) 586-0740","",33.6343735,-86.6626979,"unparseable_hours_freetext"
PoSFhJ1659aLgEbLtg1j,"Jefferson State Pioneer Food Pantry",Jefferson,orange,"(205) 856-7913","",33.6563999,-86.7076803,"unparseable_hours_freetext"
PusVQuGCVHZ1DwZAGfFT,"Eufaula Church of God In Christ",Barbour,orange,"(334) 687-5397","",31.8913,-85.1455,"unparseable_hours_freetext; missing_zip; placeholder_coords_repeated_x3; duplicate_address_x3"
Pvj6Fe0EuULsJ2b1ToiO,"Christian Service Mission Pantry",Jefferson,orange,"(205) 397-9997","",33.5213085,-86.7801853,"unparseable_hours_freetext"
PzwVKVMn8Hz6uUGlo8EX,"Venison Provisions",Macon,orange,"(334) 439-5080","",32.3957,-85.9094,"unparseable_hours_freetext; missing_zip"
Q1gxkqxZm5ylgsX8aYEE,"Madison Mission SDA Church",Madison,grey,"","",34.694757590163,-86.717193097845,"missing_phone; unparseable_hours_freetext"
Q7xKhjk34m140LEwNHv9,"Calvary Baptist Church",Mobile,orange,"(251) 866-7501","",31.13483202,-88.25033601,"unparseable_hours_freetext; coords_outside_county_bounds"
QAC57jXNzYyVUW41fRsQ,"Moundville Baptist Church",Hale,orange,"(205) 371-6370","",32.9998951,-87.6272781,"unparseable_hours_freetext; coords_outside_county_bounds"
